Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
466,0.10284485919963975,0.14996946020726162,1.4582104228859962,0.00012283316212394064,1.674385642033933e-11,0.18391213293415215,0.1839121329174083,1.404806338999203e-16,0.33018932988517874,0.3301893298851786,0.7477740390873577,0.52093,0.575,5.0855,0.5,-0.28322063112693213,-0.24033215531036956,0.7063336586482971,-0.3010299956639812,False,False,False,False,False,False,False
316,0.10246662245464921,0.10612790768991312,1.035731390283411,0.09164845236854065,9.510294483601093e-06,0.19208456011910488,0.19207504982462129,6.928804315142433e-12,0.2285905894841881,0.2285905894772593,0.13407924424254447,1.6702,0.2616,5.2494,0.7347094801223242,0.22276847934857988,-0.5823622603477704,0.7201096669144572,-0.13388435631970308,False,False,False,False,False,False,False
631,0.10232769591164201,0.17083611124728512,1.6695000608613155,4.642583044502013e-05,3.286918725645701e-08,0.11753629936301195,0.11753626649382469,1.3822852124679485e-09,0.3940557201132806,0.3940557187309954,1.2119217398798785,0.92908,0.3793,4.0629,0.36224624307935666,-0.03194688873759291,-0.42101715729720945,0.6088361331847307,-0.440996109979259,False,False,False,False,False,False,False
980,0.10209705863227403,0.09605791656213379,0.9408489180831271,0.13242987633854614,3.218433650870514e-05,0.18459087182419184,0.18455868748768314,2.717150704442582e-09,0.19343235794497274,0.19343235522782204,-0.2447903289266813,0.46598,0.3162,7.075,0.3810879190385832,-0.3316327229581455,-0.5000381344038097,0.8497264441963278,-0.41897481868530306,False,False,False,True,False,False,False
364,0.10199300155346994,0.11688200684102712,1.1459805437723702,0.07181994945559392,0.012429201414428334,0.13958048761636926,0.12715128620194094,1.795826085404342e-05,0.28611741102010413,0.2860994527592501,0.7857640708115006,2.0726,0.4089,33.3305,0.17192467595989241,0.3165154938184361,-0.388382889445664,1.522841828680398,-0.764661785534512,False,False,False,False,False,False,False
647,0.10190952404334086,0.16608504471787078,1.6297301943038702,0.0033306158132874724,0.0009986512275225853,0.12102300468793566,0.12002435346041307,7.294602261562855e-17,0.38419534848795844,0.3841953484879584,1.187082836854321,1.3432,0.1913,4.3846,0.7088342916884475,0.12814068312999236,-0.7182850299727042,0.6419299795226938,-0.1494552804962513,False,False,False,False,False,False,False
463,0.10187545700596894,0.14072060369805517,1.381300207338537,3.7433594417050954e-06,3.116981597718179e-07,0.22849832369814585,0.22849801199998607,4.218709455558233e-29,0.28087490627409734,0.28087490627409734,0.46076283850947597,1.8573,0.5145,8.0264,0.4505344995140914,0.2688820587325674,-0.2886146209015483,0.9045207992383419,-0.3462719474708745,False,False,False,False,False,False,False
271,0.10181408424989058,0.06864064686474085,0.6741762755976648,0.1449118597815925,0.06098285107120562,0.15104864983825853,0.0900657987670529,1.1823095953433335e-10,0.1521270604401653,0.15212706032193435,-0.6885920484806689,0.52638,0.7508,5.3771,0.5539424613745338,-0.27870062025779346,-0.12447573605069127,0.7305481132939968,-0.2565353435843751,False,False,False,True,False,False,False
470,0.10179134090700326,0.13938164576760265,1.3692877098658602,0.027413895977551825,0.0006411631876729493,0.15942234286704635,0.15878117967937339,3.3534740591058272e-16,0.3214793025027448,0.3214793025027445,0.8560420800074185,0.99555,0.4825,7.1105,0.48373056994818653,-0.0019369233022759236,-0.31650268232018863,0.8519001407587443,-0.31539646597046,False,False,False,False,False,False,False
774,0.1010478638263397,0.11538695202564361,1.1419038091187053,0.0439007633592438,0.00911930264834239,0.21996412509756286,0.21084482244922048,5.846513498142937e-05,0.23219666289156807,0.23213819775658665,0.353667189285538,1.2842,0.892,6.2076,0.4848654708520179,0.10863266558047581,-0.04963514562387693,0.7929237244567074,-0.31437874257529,False,False,False,False,False,False,False
664,0.10056633263044819,0.11088730385217119,1.1026283839281052,0.11642470618629158,2.7312721383406167e-11,0.1172362733004553,0.11723627327314258,3.872254616555785e-12,0.2691706836343091,0.2691706836304369,0.5673186778021648,1.4958,0.4329,5.502,0.5553245553245553,0.17487352888741706,-0.36361241418684337,0.7405205860536647,-0.2554531224824548,False,False,False,False,False,False,False
