Source_ID,E_peak,Beta,log_E_peak,log_Beta,ANN_Prob_Mean,ANN_Prob_Std,ANN_Prob_Min,ANN_Prob_Max,OCSVM_Score,OCSVM_Prediction,OCSVM_Anomaly_Score,OCSVM_Anomaly_Rank,OCSVM_Log(E_peak),OCSVM_Log(beta)
1067,0.33765,0.1188,-0.4715332459437987,-0.9251835593548252,0.2773099990839767,0.0091521684139982,0.2670593070555274,0.2846612542117099,0.04862399933194028,1,-0.04862399933194028,31.245708053456198,0.2031145136443848,-0.3263341237542981
383,1.664,0.6239,0.2211533219547051,-0.2048850143696367,0.2771726996609909,0.0091007978951354,0.2670316265228548,0.2846293416412537,0.03162216918975036,1,-0.03162216918975036,44.956126926831715,0.0911391538257548,-0.8368386250229816
55,6.0208,0.1296,0.7796542009757892,-0.8873949984654255,0.2771332636871018,0.0091445538336377,0.2669379265185152,0.2846108881177137,0.018429745101266604,1,-0.018429745101266604,55.59460870765393,-0.5019514806463877,-1.154901959985743
907,0.26066,0.1334,-0.5839256090776056,-0.8748441704194698,0.2770800305033627,0.0091802571448717,0.2668414038286648,0.2845773711971758,0.02541154256657907,1,-0.02541154256657907,49.964428489527386,-0.0413835650698656,-0.9480760839538936
739,0.84496,0.5132,-0.0731638498555803,-0.2897133522971091,0.2769675310862561,0.009223037165147,0.2666630182488759,0.2844494175051574,0.05008203470624095,1,-0.05008203470624095,30.06993606028381,0.2963799537713857,-0.3508599358557811
224,0.078015,0.2356,-1.1078218871694867,-0.627824713884936,0.2768462878609772,0.0093655869712423,0.2663749982693496,0.2844225073793984,0.044452543393833754,1,-0.044452543393833754,34.609605218935314,0.0877459347847337,-0.5730010412434628
714,0.62823,0.2844,-0.2018813284861167,-0.5460704079422714,0.2767225500783499,0.0092298278955123,0.2663724176951982,0.2840989324033342,0.04245739644964697,1,-0.04245739644964697,36.218508501109426,-0.1316436196270276,-0.3447654929657057
1052,0.37164,0.1637,-0.4298775485955883,-0.7859513205880585,0.2765724834065529,0.0091898793448017,0.266289900298026,0.2839842916055895,0.0324490687949438,1,-0.0324490687949438,44.28930812799559,-0.4389105476819219,-0.3292904047762029
1095,0.10937,0.4355,-0.9611017878854676,-0.361011840656318,0.2765113355897405,0.0091665162268922,0.2662570437720625,0.2839105167593764,0.04494005346152663,1,-0.04494005346152663,34.21647299862976,-0.0508198717311588,-0.4634415574284699
232,0.4082,0.5503,-0.3891269996199483,-0.2594004871888434,0.2763035217573787,0.009159613551217,0.2661207794722913,0.2838712491090043,0.03392354459609359,1,-0.03392354459609359,43.10027843628879,-0.4662660615868005,-0.5628839069519214
330,0.6421,0.6529,-0.1923973300835054,-0.1851533313955367,0.2762385567966567,0.0090920354337395,0.2661132811082242,0.2837041516740518,0.04339868734018737,1,-0.04339868734018737,35.459443607326214,-0.0780483477827632,-0.5249101966109935
399,0.30792,0.3923,-0.5115621019134654,-0.4063816918704641,0.2759692087546104,0.0090959893749839,0.2658558053234175,0.2834807681011649,0.03246136650777054,1,-0.03246136650777054,44.27939114890399,-0.4801064077826637,-0.6252516539898961
203,3.9001,0.0332,0.5910757426396818,-1.4788619162959638,0.2758392209115419,0.0090575126860024,0.265831237310574,0.2834735614035805,0.04466561821980586,1,-0.04466561821980586,34.43777988654361,0.5277587525209719,-0.6194269969331128
1043,0.28976,0.9344,-0.5379615670300167,-0.0294671702316757,0.2754312583067584,0.008880777970317,0.2657159366968152,0.2831310330907247,0.01845924088807993,1,-0.01845924088807993,55.57082305700172,-0.8413661586413754,-1.0338582672609673
167,0.81171,0.8196,-0.0905991036348815,-0.0863980502708426,0.2753012509695922,0.0088391643142771,0.2656357889466014,0.282973869071516,0.035114100626542744,1,-0.035114100626542744,42.14020403646428,-0.3827479669092032,-0.6083592965076121
322,0.20753,0.4451,-0.682919113926807,-0.3515424057174774,0.275182030111923,0.0087890743077863,0.2656089386235536,0.2828865831734858,0.04631176998695086,1,-0.04631176998695086,33.11030925144419,0.0521550671995647,-0.4894549897933878
396,0.7523,0.1507,-0.1236089381808124,-0.8218867476853682,0.2750705156596646,0.0087614189896176,0.2655447148506328,0.2827841451133511,0.04903173741466238,1,-0.04903173741466238,30.916904633001195,0.1980794761710314,-0.4393761254500702
58,0.46869,0.4022,-0.3291143125159523,-0.3955579337392768,0.2749401316130082,0.0089001695956246,0.2652313409828412,0.282713012358168,0.03803504580383066,1,-0.03803504580383066,39.78472926981513,-0.1931893999254789,-0.2694599635228808
1116,5.9075,0.0024,0.7714037303044066,-2.619788758288394,0.2749151195057519,0.0088906692870885,0.2652208439948768,0.2826879652288129,0.03989234864932334,1,-0.03989234864932334,38.28698462859399,-0.2374339623729221,-0.3579313726584959
759,1.2603,0.6555,0.1004739362576544,-0.1834273039738969,0.274848240999006,0.0089065823016889,0.26514347296921,0.2826485592758316,0.029741663155096743,1,-0.029741663155096743,46.47258281501474,-0.1477640605881125,-0.1348367804939138
504,0.023511,0.0809,-1.6287288985124155,-1.0920514783877278,0.2747371852779506,0.0089062892199701,0.2650358486397984,0.2825433634083268,0.04555327540274068,1,-0.04555327540274068,33.72196566582647,-0.0319468887375929,-0.4210171572972094
