E_peak,beta,sigma,beta_Rel,number,anomaly,anomaly_score
0.029103,0.1825,5.8517,0.8164383561643835,1111,-1,-349.22559301609533
0.085812,0.2053,4.0953,0.901607403799318,1112,-1,-349.2254873155114
8.8902,0.0542,4.3784,2.42619926199262,1113,-1,-349.225593016098
1.2945,0.328,19.3826,0.3088414634146341,1114,-1,-349.22559301610033
2.0184,0.5468,4.4527,0.6715435259692759,1115,-1,-349.2255902458731
5.9075,0.0024,5.5888,39.75,1116,-1,-349.22559301610033
2.7143,0.5755,4.1659,0.7629887054735013,1117,-1,-349.2255825382529
0.86166,0.2747,9.5446,0.4459410265744448,1118,-1,-349.22559301610033
0.60244,0.1718,4.5013,1.1653084982537834,1119,-1,-349.22559200802357
0.002726,0.0604,4.8604,1.584437086092715,1120,-1,-349.2255930116753
1.0719,0.4291,9.3059,0.4493125145653694,1121,-1,-349.22559301610033
0.2483,0.1704,14.5845,0.4700704225352113,1122,-1,-349.22559301610033
0.023573,0.0633,5.1143,1.4897314375987365,1123,-1,-349.2255930155327
0.75451,0.6137,5.3262,0.6134919341697898,1124,-1,-349.22559301477816
