number,prob_0,prob_ann,prob_ann_std
627.0,0.3105225199842095,0.3105225199842095,0.05732535187688801
628.0,0.8975184444425202,0.8975184444425202,0.044226513471467166
629.0,0.3684115013256442,0.3684115013256442,0.1055451077158832
630.0,0.3483810611938506,0.3483810611938506,0.08489201377192845
631.0,0.9702578843322804,0.9702578843322804,0.011840433818114568
632.0,0.6099980864471114,0.6099980864471114,0.18995918514915486
633.0,1.621464318405301e-08,1.621464318405301e-08,2.4805202910376663e-08
634.0,0.03276199772947932,0.03276199772947932,0.024583607036110785
635.0,0.012945085553448737,0.012945085553448737,0.017250926711781727
636.0,5.753562884769878e-29,5.753562884769878e-29,8.079278566136426e-29
637.0,0.33948810360197423,0.33948810360197423,0.07163385052735785
638.0,0.2091227957552637,0.2091227957552637,0.026010446586309435
