Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,log_E_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
99,0.11373753858996298,0.16262217055759948,0.006786880894513075,0.004382739618001546,0.19130310703675119,0.0004244642125623114,0.3657905011879868,1.6268,0.4661,0.21133416373254996,-0.3315208970674144,False,False,False,False
666,0.11353963657253326,0.2533974047848146,5.16330766780758e-07,3.1678657323311536e-18,0.0008674698524883962,3.6113814480475858e-40,0.566830196679411,0.3031,0.098,-0.5184140636323777,-1.0087739243075051,False,False,False,False
797,0.11347834023731311,0.16229278573869946,2.777565778514114e-06,5.2527437832006495e-12,0.2174473245191474,1.0778516858645534e-24,0.3499415990963869,0.15247,0.0804,-0.8168155997017849,-1.0947439512515487,False,False,False,False
280,0.11307098206645201,0.16970449398835202,0.06765178242303037,6.404080705919086e-14,0.08964614536521237,8.728003066888944e-22,0.40805698254395323,12.408,0.2192,1.0937017848055486,-0.6591594501876684,False,False,False,False
434,0.11229128453028747,0.1552759485031416,9.287713799345892e-13,4.3013104341446314e-14,0.2501301200956975,2.415583209305939e-26,0.311326302554768,1.6393,0.0684,0.2146584388799184,-1.1649438982798836,False,False,False,False
120,0.11079926991663995,0.12339216358007198,0.07745844127036278,1.4370034429945302e-16,0.20124939143232579,2.1456448088353262e-19,0.27528851688051104,1.2003,0.5305,0.07928980609865958,-0.27531461176264055,False,False,False,False
884,0.11051527252234435,0.1513431845168332,5.481848350925586e-20,4.146193835926684e-23,0.27338585089526046,1.9981768965101734e-44,0.27919051171646125,0.94858,0.3959,-0.02292603631624169,-0.4024144982477954,False,False,False,False
565,0.10960285495202755,0.15120760512673573,0.026933941361539863,1.925850331902969e-29,0.1738479111738962,1.7673529972933027e-42,0.34723242222470174,0.43489,0.3813,-0.36162057852631774,-0.4187331947263294,False,False,False,False
13,0.10805674415676059,0.1511385692711687,6.159231021689556e-06,1.31642533398738e-08,0.22653342137006274,3.669320002542168e-34,0.31374412701846516,0.060414,0.0075,-1.2188624087595714,-2.1249387366083,False,False,False,False
720,0.10802209723746432,0.14823423762969334,4.073522568393709e-06,4.595675165071856e-25,0.2562699599234457,2.6617983690273254e-52,0.28383645274130753,0.98604,0.5629,-0.006105466978751341,-0.24956875133979783,False,False,False,False
81,0.10792192343748212,0.15216422980883426,0.0021357868028967024,9.644425926325302e-13,0.2121334772809818,2.0744309417797488e-19,0.3253403531025677,13.638,0.0743,1.1347506861086145,-1.1290111862394248,False,False,False,False
264,0.10691606609412285,0.103642769941058,0.06616109047542618,0.037808383777901584,0.17192776402073406,0.0042453229792594116,0.25443776921729305,0.59247,0.2356,-0.22733363546859628,-0.627824713884936,False,False,False,False
228,0.10641792414095878,0.10736182684364302,0.1015209753597369,0.005472770180892847,0.180607296128494,9.660982775313481e-24,0.24448857903567017,0.24175,0.2451,-0.6166335172449607,-0.610656688747922,False,False,False,False
699,0.10587039122315142,0.23673339143408517,6.407808517469221e-11,3.8281819722218558e-25,1.9598293116579258e-10,2.987463174548987e-39,0.5293519558556962,0.60974,0.2761,-0.21485531357336576,-0.5589335933607368,False,False,False,False
913,0.10564316702787446,0.148704269671095,0.00036374786736283,4.432480009045718e-08,0.2142258653482582,3.298919472925252e-30,0.31362617759895123,0.93711,0.2521,-0.028209427693773284,-0.5984271543235541,False,False,False,False
453,0.10372523363016257,0.13284426325460236,0.08228929205222026,0.0011680083815748291,0.1105186829581843,2.020501734096386e-32,0.3246501847588335,10.061,0.5084,1.00264114900004,-0.29379445811802946,False,False,False,False
700,0.10293369691946867,0.15699927492141144,5.194830367397876e-09,3.357170838862787e-23,0.15953342869824536,6.128831858617264e-54,0.35513505070426765,0.83692,0.3534,-0.07731605361850008,-0.45173345482925475,False,False,False,False
688,0.10240354817264996,0.14830081487148483,3.388304470975928e-08,7.717917798104007e-12,0.18773040142688635,5.79048587367292e-53,0.32428730554560076,0.83417,0.6221,-0.07874543312928849,-0.2061397986573304,False,False,False,False
327,0.10140858059667672,0.18197712848375244,2.158103068452016e-07,1.7514850774784948e-11,0.08718575063550228,6.22725063818272e-61,0.4198569365200597,0.73348,0.2976,-0.13461172368580723,-0.5263670731261589,False,False,False,False
1106,0.10136891791950617,0.14070390009591965,6.228645571063542e-14,8.16347111731999e-15,0.2208422502349238,3.7325021843056617e-16,0.2860023393625363,0.61673,0.3047,-0.20990492538986696,-0.5161275457773263,False,False,False,False
88,0.1013423886458473,0.1003689735444497,0.10868224073819986,3.273481520347885e-06,0.18136650023615056,9.120953406547294e-08,0.21665983756383173,0.1098,0.1311,-0.959397659885927,-0.8823973083099157,False,False,False,False
209,0.10103395111167837,0.14404465330962557,2.2098816599660916e-14,1.944196616924006e-15,0.19585523821971101,3.741621032425325e-29,0.3093145173386568,5.4752,0.4543,0.7383999878610062,-0.34265726318537393,False,False,False,False
122,0.10084281250084695,0.14019343991961622,7.249241141648455e-05,4.226436809673538e-09,0.2175468631156799,5.648147443790654e-17,0.2865947027507015,3.6172,0.0821,0.5583725221691569,-1.0856568428805593,False,False,False,False
269,0.10006301968948106,0.19158465089068002,0.008377785508728903,3.3406202197767743e-09,0.051276066602678694,1.6002503539599023e-15,0.4406612429953759,0.42428,0.2642,-0.37234743982036395,-0.5780671867214916,False,False,False,False
474,0.09933031129135411,0.22210932040209494,6.769973256634307e-09,6.468379080357292e-21,7.311151118366706e-09,4.46301940558789e-31,0.4966515423756462,0.12166,0.1565,-0.9148521878730955,-0.8054856581175327,False,False,False,False
777,0.09893294686368898,0.19557821163581945,3.549405993368247e-11,3.448365839464609e-19,0.04783877367201345,4.096337111473634e-101,0.4468259606109374,0.88637,0.1597,-0.052384951459216095,-0.796695083861517,False,False,False,False
531,0.09844039694630022,0.11073877132203498,0.05846200814785422,9.788014937647858e-15,0.21356313099864568,4.463190705321482e-23,0.22017684558499134,0.53484,0.3421,-0.2717761198661988,-0.4658469258149374,False,False,False,False
